id,exam_year_roc,exam_session,exam_code,paper_code,question_no,subject_group_coarse,subject_group_keyword,anatomy_region,stem,option_A,option_B,option_C,option_D,option_E,answer,correct_answers,answer_credit_type,answer_note,needs_image_review,source_question_pdf,source_answer_pdf
MOEX-100140-1101-Q069,100,第二次,100140,1101,69,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,有關細胞激素的功能，下列敘述何者錯誤？,TNF-α、IL-1、IL-6 與發燒及急性期蛋白（acute phase protein）的升高有關,第二型輔助性T細胞（TH2）之所以能造成第一型過敏反應，是因為能分泌IFN-γ，而IFN-γ可以活 化macrophage及CD8+ T細胞,IFN-α/β 會增加細胞的 MHC class I 及 class II 表現量，可以幫助對抗病毒,GM-CSF 可以幫助樹突細胞的分化與生長,,#,B|C,multiple_accepted,第69題答B或C或BC者均給分，,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q070,100,第二次,100140,1101,70,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,一位患有尋常天瘡（Pemphigus vulgaris）的孕婦，剛剛平安產下 3000 公克的小男嬰，但是隨即發 現小男嬰身上及四肢分布有紅斑，有些紅斑上有小水，因此迅速被送入新生兒加護病房治療。他 的病因為何？,母親的自體免疫疾病之抗體，抗 desmoglein 3 抗體（anti-desmoglein 3 antibody）通過胎盤，暫時引 起之病徵,母親的自體免疫疾病之抗體，抗 dsDNA 抗體（anti-dsDNA antibody）通過胎盤，引起之胎兒皮膚 系統之自體免疫病,母親治療自體免疫疾病的用藥，在他身上引起不良反應,母親的自體免疫疾病之遺傳，而且他一出生即發病,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q071,100,第二次,100140,1101,71,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,"免疫球蛋白（Immunoglobulin, Ig）的分子結構中，那一個區域不會與抗原接觸？",CDR,Fc,VL,VH,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q072,100,第二次,100140,1101,72,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,能引起體內產生較強抗體反應的蛋白質抗原，一般具有何特性？,分子量很小（MW < 2500）,結構簡單、複雜度不高,與反應個體的體內分子差異大,進入體內可以很快完全釋放,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q073,100,第二次,100140,1101,73,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,淋巴結的發生中心（germinal center）是 B 細胞發育場所，但不包含下列那一項作用？,抗原受器基因重組（antigen receptor gene rearrangement）,抗體類型轉變（immunoglobulin class switching）,體細胞超突變（somatic hypermutation）,形成記憶細胞（memory cells）,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q074,100,第二次,100140,1101,74,組織學,組織學,,共同髓原先驅細胞（common myeloid progenitor cell）可以分化成不同種類之血球成員，但不包含下 列那一種？,血小板（platelets）,自然殺手細胞（natural killer cells）,單核細胞（monocytes）,多核狀顆粒細胞（polymorphonuclear granulocytes）,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q075,100,第二次,100140,1101,75,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,生活史中皆沒有囊體期（cyst stage）的寄生蟲是：,梨形鞭毛蟲（Giardia lamblia）及陰道滴蟲（Trichomonas vaginalis）,大腸纖毛蟲（Balantidium coli）及齒齦阿米巴（Entamoeba gingivalis）,雙核阿米巴（Dientamoeba fragilis）及陰道滴蟲（Trichomonas vaginalis）,嗜碘阿米巴（Iodamoeba bütschlii）及口腔滴蟲（Trichomonas tenax）,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q076,100,第二次,100140,1101,76,解剖學,胸腔,胸腔,下列有關隱翅蟲之敘述，何者錯誤？,臺灣地區最常見的是褐毒隱翅蟲（Paederus fusca）,隱翅蟲的毒害是由蟲體螫咬人體所致,隱翅蟲素（pederin）附著皮膚後會產生緩慢痊癒的壞死性紅斑,待病灶痊癒後，若未再接觸隱翅蟲素，一般不用擔心復發的問題,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q077,100,第二次,100140,1101,77,胚胎學,胚胎學,,下列有關奎寧（quinine）的敘述，何者錯誤？,以奎寧治療時，病人會產生低血糖的現象，因此必須監測血糖,現今已有對奎寧產生抗藥性的瘧原蟲出現,若使用奎寧後，病人有黑水熱（blackwater fever）的現象，應立即停用奎寧,奎寧對孕婦雖有致使流產的副作用，但是在嚴重的惡性瘧疾時，為顧及媽媽及胎兒的安全，仍應 使用奎寧治療,,#,C|D,multiple_accepted,第77題答C或D或CD者均給分，,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q078,100,第二次,100140,1101,78,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,地癢疹（ground itch）是由下列何種人類寄生蟲感染所引起？,日本血吸蟲（Schistosoma japonicum）,美洲鉤蟲（Necator americanus）,班氏絲狀蟲（Wuchereria bancrofti）,廣東住血線蟲（Angiostrongylus cantonensis）,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q079,100,第二次,100140,1101,79,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,有一絲蟲病（filariasis）患者住院診療，全天每隔 2 小時採血檢查，每mm3血液微絲蟲（microfilariae）數 量，記錄如右下之圖形，該病患最可能感染何種絲蟲？,羅阿絲蟲（Loa loa） 5,蟠尾絲蟲（Onchocerca volvulus） 4,班氏絲蟲（Wuchereria bancrofti） 3 x103,犬心絲蟲（Dirofilaria immitis） 2,,C,C,standard,,True,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q080,100,第二次,100140,1101,80,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,牛羊肝吸蟲是草食性動物常見寄生蟲，請問下列敘述何者正確？,“halzoun＂是因生食感染牛羊肝吸蟲成蟲的動物肝臟而造成,幼蟲經由膽管逆流而進入總膽管寄生，所以不會破壞肝組織,牛羊肝吸蟲病以口服 praziquantel 為最佳治療,人類係因食入動物肝臟中之囊狀幼蟲而感染,,#,A|B|C|D,all_credit,第 80題一律給分，,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q081,100,第二次,100140,1101,81,未分類,,,下列何種阿米巴原蟲對人體不具致病性？,痢疾阿米巴（Entamoeba histolytica）,棘阿米巴（Acanthamoeba spp.）,迪斯帕阿米巴（Entamoeba dispar）,福氏耐格利阿米巴（Naegleria fowleri）,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q082,100,第二次,100140,1101,82,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,在高度蛔蟲感染流行區，下列何種年齡層是蛔蟲（Ascaris lumbricoides）感染的高危險族群？,1～4 歲,5～9 歲,10～15 歲,15 歲以上,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q083,100,第二次,100140,1101,83,解剖學,下肢,下肢,下列何者不是臺灣全民健康保險籌措保費之原則？,使用者付費,公平性,充足性,效率性,,#,A|B|C|D,all_credit,第83題一律給分，,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q084,100,第二次,100140,1101,84,未分類,,,下列何者是醫學過度專科化最可能產生之現象？,專科醫師的培訓過程自然而然會考量病人的所有問題,病人與專科醫師間的溝通會更順暢無礙,大型教學醫院的專科醫師常須從事一般性門診服務,診所的開業醫師必須提供尖端醫療科技服務,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q085,100,第二次,100140,1101,85,未分類,,,下列有關醫療需求價格彈性之敘述，何者正確？,住院服務價格彈性較門診為高,牙醫服務價格彈性較西醫為高,護理之家價格彈性較急性住院服務為低,醫療服務價格彈性較一般服務為高,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q086,100,第二次,100140,1101,86,解剖學,上肢,上肢,下列那一項是最能證明愛滋病預防教育執行成功的指標？,民眾從事安全性行為（使用保險套）的比率提高,愛滋病患的病情在臨床上獲得有效控制,醫院發出愛滋病預防教育單張的數量增加,參加愛滋病衛生教育活動的人數增多,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q087,100,第二次,100140,1101,87,解剖學,上肢,上肢,衛生教育的「衝擊評價（impact evaluation）」是指下列那一種做法？,檢視民眾是否出席衛教活動,檢視教學者有無衛教企劃書,檢視民眾的知識和態度是否改變,檢視民眾的疾病死亡率是否下降,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q088,100,第二次,100140,1101,88,胚胎學,胚胎學,,接觸或暴露於重金屬之危害已陸續被發現與許多健康效應有關。下列各項組合中那一組之因果相關 性最低？,錳－巴金森氏徵候群,汞－水俁病,砷－烏腳病,鉻－致畸胎,,D,D,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q089,100,第二次,100140,1101,89,未分類,,,食物中黴菌毒素之特性為何？,通常穩定且耐熱,極易在酸性下破壞,經加溫 70℃即可破壞,高溫至 100℃即可破壞,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q090,100,第二次,100140,1101,90,未分類,,,戴奧辛在各項環境介質中的污染及其對國人健康造成的影響深受關注。下列何者為國內戴奧辛排放 量最高之污染來源？,廢棄物焚化爐,金屬冶煉業,農田露天燃燒,有機氯農藥製造,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q091,100,第二次,100140,1101,91,解剖學,胸腔,胸腔,下列何者屬於正向心理健康的表現？,尊重接納他人,忽視身體傷病,壓抑負面情緒,刻板社會角色,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q092,100,第二次,100140,1101,92,未分類,,,工作場所中的物理性危害多來自於下列那一項？,產品材料,勞工長工時,特殊機具使用,工廠佈置,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q093,100,第二次,100140,1101,93,未分類,,,信賴區間的寬度（the width of a confidence interval）不受下列那一項因素所影響？,樣本數大小,信賴水準的大小,母群體受試者間的變異,樣本平均值和母群體平均值間的差異,,D,D,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q094,100,第二次,100140,1101,94,公共衛生學,公共衛生,,假設 10 年前 25%的心肌梗塞病人在發病 24 小時內死亡，這個比例稱為個案致死率（case fatality）， 有位研究者想了解 10 年來心肌梗塞病人的個案致死率是否有顯著的改變，在他收集的 15 位新的心 肌梗塞病人，5 位 24 小時內死亡，此研究者應該使用何種統計方法來回答他的研究問題？,單一樣本 z 檢定,單一樣本 t 檢定,單一樣本二項比例檢定,兩個樣本二項比例檢定,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q095,100,第二次,100140,1101,95,公共衛生學,公共衛生,,疾病篩檢以系列檢定（Sequential Testing）為之，對篩檢效度有何影響？,淨敏感度（Net sensitivity）增加,淨特異度（Net specificity）增加,淨特異度（Net specificity）減少,偽陽性率（False positive rate）增加,,B,B,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q096,100,第二次,100140,1101,96,公共衛生學,公共衛生,,"某學者探討甲族群環境暴露危害所造成的癌症死亡是否比一般未暴露族群高，計算得標準化死亡比 （Standardized mortality ratio, SMR）為 4。另外一個學者對乙族群所做的類似研究則計算得 SMR 為 2。下列何者錯誤？",甲族群該環境暴露的癌症死亡風險比一般未暴露族群高,乙族群該環境暴露的癌症死亡風險比一般未暴露族群高,甲族群該環境暴露的癌症死亡風險是乙族群的 2 倍,SMR 可以使用第三個族群丙當參考族群,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q097,100,第二次,100140,1101,97,公共衛生學,公共衛生,,有一位研究者想了解抽菸和肥胖間的相關，肥胖程度用身體質量指數測量，身體質量指數（BMI） ＝體重（公斤）÷身高2（公尺），此研究者想描述抽菸者和非抽菸者的BMI集中趨勢，下列何者統計 量最適合？,平均值,全距,百分比,眾數,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q098,100,第二次,100140,1101,98,公共衛生學,公共衛生,,下列有關個案對照研究（case-control study）「配對（matching）」的敘述，何者錯誤？,在個案對照法可增加效率,以密度取樣法是以時間配對取對照組,配對可增加各受測者資料量,配對之目的在增加研究設計之效度,,#,C|D,multiple_accepted,第98題答C或D或CD者均給分。,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q099,100,第二次,100140,1101,99,未分類,,,若某工廠外洩毒性物質引起呼吸道傷害個案數呈現陡升陡降，此現象較符合何種流行曲線？,混合流行（mixed epidemic）,連鎖流行（propagated epidemic）,共同病源流行（common source epidemic）,週期循環流行（cyclic epidemic）,,C,C,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-100140-1101-Q100,100,第二次,100140,1101,100,公共衛生學,公共衛生,,有關公共衛生、基層醫療、尖端醫療科技三者之關係密切，相互影響，從國民健康投資報酬率的觀 點，下列三者之關係，何者最正確？,公共衛生＞基層醫療＞尖端醫療科技,基層醫療＞公共衛生＝尖端醫療科技,尖端醫療科技＞基層醫療＞公共衛生,基層醫療＝公共衛生＝尖端醫療科技,,A,A,standard,,False,100140_1101.pdf,100140_MOD1101.pdf
MOEX-101030-1101-Q001,101,第一次,101030,1101,1,組織學,組織學,,乳腺內側的淋巴主要匯入：,肩胛下淋巴結（Subscapular lymph nodes）,前胸淋巴結（Anterior pectoral nodes）,鎖骨下淋巴結（Infraclavicular nodes）,旁胸淋巴結（Parasternal nodes）,,D,D,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q002,101,第一次,101030,1101,2,解剖學,胸腔,胸腔,沿腋中線在第 9 肋間作胸腔穿刺，針尖所在的位置是：,肺門（hilum of the lung）,心切痕（cardiac notch）,肋橫膈隱窩（costodiaphragmatic recess）,肋縱膈隱窩（costomediastinal recess）,,C,C,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q003,101,第一次,101030,1101,3,未分類,,,下列何者不是脊柱的運動方式？,曲（flexion）,伸（extension）,旋轉（rotation）,迴轉（circumduction）,,D,D,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q004,101,第一次,101030,1101,4,解剖學,腹部,腹部,下列何者是迷走神經所支配的器官？,卵巢,直腸,子宮,陰道,,A,A,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q005,101,第一次,101030,1101,5,解剖學,骨盆與會陰,骨盆與會陰,下列何者直接連結膀胱的頂端（apex）？,懸韌帶,臍外韌帶,臍內韌帶,臍正中韌帶,,D,D,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q006,101,第一次,101030,1101,6,解剖學,下肢,下肢,闊筋膜張肌（tensor fasciae latae）退化萎縮，可能因下列何者受損而造成？,臀上神經,臀下神經,閉孔神經,坐骨神經,,A,A,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q007,101,第一次,101030,1101,7,解剖學,上肢,上肢,下列何者不屬於屈戌關節（hinge joint）？,肩關節（Shoulder joint）,踝關節（Ankle joint）,肘關節（Elbow joint）,指間關節（Interphalangeal joint）,,A,A,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q008,101,第一次,101030,1101,8,解剖學,上肢,上肢,肱骨內上髁（medial epicondyle）骨折最可能傷害下列何者？,肌皮神經,正中神經,橈神經,尺神經,,D,D,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
MOEX-101030-1101-Q009,101,第一次,101030,1101,9,解剖學,下肢,下肢,小腿骨折造成足踝無法背屈（dorsiflexion），下列何者最可能受傷？,股神經,腓神經,脛神經,坐骨神經,,B,B,standard,,False,101030_1101.pdf,101030_MOD1101.pdf
